;buy_x;buy_y;sell_x;sell_y;hr;buy_spread;sell_spread;buy_investment;sell_investment;buyZScore;sellZScore;long_entry;long_exit;num_units_long;short_entry;short_exit;num_units_short;numUnits;transaction;positionSwitch;tradecosts;hr_memory;invest_memory;buy_spread_memory;sell_spread_memory;buy_spread_memory_pos_switch;sell_spread_memory_pos_switch;buy_spread_pct_ch;sell_spread_pct_ch;port_rets;cum rets;;;;
06.12.19 14:52;15,78593946;85,8425;15,78593946;85,8425;4,805;9,991060883;9,991060883;161,6939391;161,6939391;0,521476262;-0,521476262;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,533268638;9,533268638;9,533268638;9,533268638;-0,000299669;-0,000299669;0;1,083131757;FALSE;FALSE;99;99
06.12.19 14:56;15,78669096;85,87125;15,78669096;85,87125;4,805;10,01619993;10,01619993;161,7263001;161,7263001;0,252108095;-0,252108095;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,558385887;9,558385887;9,558385887;9,558385887;0,000161722;0,000161722;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:00;15,7721457;85,77;15,7721457;85,77;4,805;9,984839912;9,984839912;161,5551601;161,5551601;0,584688309;-0,584688309;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,527447686;9,527447686;9,527447686;9,527447686;-0,000199201;-0,000199201;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:04;15,76439375;85,68666667;15,76439375;85,68666667;4,804;9,954519092;9,954519092;161,4188142;161,4188142;0,893546175;-0,893546175;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,481587279;9,481587279;9,481587279;9,481587279;-0,000295281;-0,000295281;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:08;15,783011;85,6825;15,783011;85,6825;4,803;9,876698167;9,876698167;161,4883018;161,4883018;1,655399925;-1,655399925;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,387424826;9,387424826;9,387424826;9,387424826;-0,000606283;-0,000606283;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:12;15,83415297;85,885;15,83415297;85,885;4,8015;9,857314491;9,857314491;161,9126855;161,9126855;1,75639829;-1,75639829;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,342704519;9,342704519;9,342704519;9,342704519;-0,00028794;-0,00028794;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:16;15,84284795;85,95666667;15,84284795;85,95666667;4,8;9,910996507;9,910996507;162,0023368;162,0023368;1,16832386;-1,16832386;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,372339676;9,372339676;9,372339676;9,372339676;0,000190812;0,000190812;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:20;15,8318685;85,96;15,8318685;85,96;4,799;9,982863068;9,982863068;161,9371369;161,9371369;0,406245628;-0,406245628;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,428747671;9,428747671;9,428747671;9,428747671;0,000363194;0,000363194;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:24;15,829722;85,96;15,829722;85,96;4,798;10,00899384;10,00899384;161,9110062;161,9110062;0,114825292;-0,114825292;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,439123852;9,439123852;9,439123852;9,439123852;6,68E-05;6,68E-05;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:28;15,82517635;85,9426;15,82517635;85,9426;4,798;10,01340387;10,01340387;161,8717961;161,8717961;0,043331168;-0,043331168;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,443697524;9,443697524;9,443697524;9,443697524;2,94E-05;2,94E-05;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:32;15,8244273;85,945;15,8244273;85,945;4,798;10,01939781;10,01939781;161,8706022;161,8706022;-0,047599039;0,047599039;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,449718432;9,449718432;9,449718432;9,449718432;3,88E-05;3,88E-05;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:36;15,8132733;85,9;15,8132733;85,9;4,798;10,02791471;10,02791471;161,7720853;161,7720853;-0,170981811;0,170981811;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,458636868;9,458636868;9,458636868;9,458636868;5,74E-05;5,74E-05;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:40;15,80717282;85,84;15,80717282;85,84;4,798;9,997184786;9,997184786;161,6828152;161,6828152;0,140619816;-0,140619816;FALSE;FALSE;0;FALSE;TRUE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,428126564;9,428126564;9,428126564;9,428126564;-0,000196446;-0,000196446;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:44;15,79530892;85,83;15,79530892;85,83;4,798;10,04410782;10,04410782;161,6158922;161,6158922;-0,410882913;0,410882913;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,475476697;9,475476697;9,475476697;9,475476697;0,000304873;0,000304873;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:48;15,7688163;85,80666667;15,7688163;85,80666667;4,798333333;10,14262979;10,14262979;161,4707035;161,4707035;-1,51201992;1,51201992;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,580208672;9,580208672;9,580208672;9,580208672;0,000674337;0,000674337;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:52;15,75440865;85,8;15,75440865;85,8;4,7995;10,18671568;10,18671568;161,4132843;161,4132843;-1,943181468;1,943181468;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,643188586;9,643188586;9,643188586;9,643188586;0,000405508;0,000405508;0;1,083131757;FALSE;FALSE;99;99
06.12.19 15:56;15,7468902;85,665;15,7468902;85,665;4,801;10,06418015;10,06418015;161,2658199;161,2658199;-0,581522206;0,581522206;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,834;155,3110914;9,544532773;9,544532773;9,544532773;9,544532773;-0,000635214;-0,000635214;0;1,083131757;FALSE;FALSE;99;99
09.12.19 14:44;15,67227445;85,015;15,67227445;85,015;4,801;9,772410366;9,772410366;160,2575896;160,2575896;2,413289592;-2,413289592;TRUE;FALSE;1;FALSE;TRUE;0;1;TRUE;FALSE;0,0063;4,801;160,2575896;9,772410366;9,772410366;9,255225309;9,255225309;0,001421946;0,001421946;-3,93E-05;1,083092445;TRUE;FALSE;100;99
09.12.19 14:48;15,67881373;85,05666667;15,67881373;85,05666667;4,799333333;9,808813289;9,808813289;160,30452;160,30452;1,922451332;-1,922451332;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;4,801;160,2575896;9,782681933;9,782681933;9,782681933;9,782681933;6,41E-05;6,41E-05;6,41E-05;1,08315654;FALSE;FALSE;100;99
09.12.19 14:56;15,67844748;85,1;15,67844748;85,1;4,7975;9,882648239;9,882648239;160,3173518;160,3173518;1,137732578;-1,137732578;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;4,801;160,2575896;9,827773673;9,827773673;9,827773673;9,827773673;0,00028137;0,00028137;0,00028137;1,08343791;FALSE;FALSE;100;99
09.12.19 15:00;15,67305298;85,13;15,67305298;85,13;4,7965;9,954201405;9,954201405;160,3057986;160,3057986;0,383557436;-0,383557436;FALSE;FALSE;1;FALSE;FALSE;0;1;FALSE;FALSE;0;4,801;160,2575896;9,883672667;9,883672667;9,883672667;9,883672667;0,000348807;0,000348807;0,000348807;1,083786717;FALSE;FALSE;100;99
09.12.19 15:08;15,64501815;85,06;15,64501815;85,06;4,796;10,02649295;10,02649295;160,093507;160,093507;-0,408189459;0,408189459;FALSE;TRUE;0;FALSE;FALSE;0;0;TRUE;FALSE;0,0063;4,801;160,2575896;9,948267862;9,948267862;9,948267862;9,948267862;0,000403071;0,000403071;0,000363759;1,084150476;FALSE;TRUE;100;100
09.12.19 15:12;15,64488953;85,01125;15,64488953;85,01125;4,795;9,994004728;9,994004728;160,0284953;160,0284953;-0,104608315;0,104608315;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,90013539;9,90013539;9,90013539;9,90013539;-0,000300344;-0,000300344;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:16;15,63843633;85,02;15,63843633;85,02;4,795;10,03369782;10,03369782;160,0063022;160,0063022;-0,568827581;0,568827581;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,939867204;9,939867204;9,939867204;9,939867204;0,000247925;0,000247925;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:20;15,62966317;85,0357;15,62966317;85,0357;4,795;10,09146512;10,09146512;159,9799349;159,9799349;-1,234995367;1,234995367;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,997687137;9,997687137;9,997687137;9,997687137;0,000360794;0,000360794;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:24;15,63453875;85,07;15,63453875;85,07;4,796;10,08675215;10,08675215;160,0532478;160,0532478;-1,173240097;1,173240097;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;10,00857946;10,00857946;10,00857946;10,00857946;6,80E-05;6,80E-05;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:32;15,6423075;84,89;15,6423075;84,89;4,7955;9,877314384;9,877314384;159,9026856;159,9026856;1,160489474;-1,160489474;FALSE;FALSE;0;FALSE;TRUE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,791281692;9,791281692;9,791281692;9,791281692;-0,001355928;-0,001355928;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:36;15,6349348;84,8783;15,6349348;84,8783;4,795;9,908787634;9,908787634;159,8478124;159,8478124;0,889609558;-0,889609558;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,814978025;9,814978025;9,814978025;9,814978025;0,000147864;0,000147864;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:40;15,63506065;84,875;15,63506065;84,875;4,7945;9,912701714;9,912701714;159,8372983;159,8372983;0,921859913;-0,921859913;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,811073819;9,811073819;9,811073819;9,811073819;-2,44E-05;-2,44E-05;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:44;15,6317979;84,85;15,6317979;84,85;4,794;9,911160867;9,911160867;159,7888391;159,7888391;0,978897647;-0,978897647;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,801738282;9,801738282;9,801738282;9,801738282;-5,83E-05;-5,83E-05;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:48;15,61288242;84,74333333;15,61288242;84,74333333;4,792666667;9,915992204;9,915992204;159,5706745;159,5706745;0,930713655;-0,930713655;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,785884851;9,785884851;9,785884851;9,785884851;-9,89E-05;-9,89E-05;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:52;15,63590214;84,8;15,63590214;84,8;4,7905;9,89621081;9,89621081;159,7037892;159,7037892;1,154715612;-1,154715612;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,732033838;9,732033838;9,732033838;9,732033838;-0,000336028;-0,000336028;0;1,084150476;FALSE;FALSE;100;100
09.12.19 15:56;15,64038608;84,80833333;15,64038608;84,80833333;4,788333333;9,916951304;9,916951304;159,6997154;159,6997154;0,883779889;-0,883779889;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,718839747;9,718839747;9,718839747;9,718839747;-8,23E-05;-8,23E-05;0;1,084150476;FALSE;FALSE;100;100
10.12.19 14:36;15,5013397;84,32;15,5013397;84,32;4,788;10,09958552;10,09958552;158,5404145;158,5404145;-1,385580331;1,385580331;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,8980681;9,8980681;9,8980681;9,8980681;0,001118377;0,001118377;0;1,084150476;FALSE;FALSE;100;100
10.12.19 14:40;15,50056261;84,18375;15,50056261;84,18375;4,7865;9,990307055;9,990307055;158,3771929;158,3771929;-0,015418025;0,015418025;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,765548897;9,765548897;9,765548897;9,765548897;-0,000826914;-0,000826914;0;1,084150476;FALSE;FALSE;100;100
10.12.19 14:44;15,50550872;84,155;15,50550872;84,155;4,786;9,945635242;9,945635242;158,3643648;158,3643648;0,530340467;-0,530340467;FALSE;FALSE;0;FALSE;TRUE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,713052611;9,713052611;9,713052611;9,713052611;-0,000327574;-0,000327574;0;1,084150476;FALSE;FALSE;100;100
10.12.19 14:48;15,51358371;84,1775;15,51358371;84,1775;4,78525;9,94112354;9,94112354;158,4138765;158,4138765;0,57613176;-0,57613176;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,696784596;9,696784596;9,696784596;9,696784596;-0,000101512;-0,000101512;0;1,084150476;FALSE;FALSE;100;100
10.12.19 14:52;15,49123108;84,04666667;15,49123108;84,04666667;4,784;9,936617164;9,936617164;158,1567162;158,1567162;0,612491768;-0,612491768;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,673266236;9,673266236;9,673266236;9,673266236;-0,000146753;-0,000146753;0;1,084150476;FALSE;FALSE;100;100
10.12.19 14:56;15,50590725;84,10166667;15,50590725;84,10166667;4,782666667;9,942080926;9,942080926;158,2612524;158,2612524;0,531916884;-0,531916884;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,657805959;9,657805959;9,657805959;9,657805959;-9,65E-05;-9,65E-05;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:00;15,49440085;84,05;15,49440085;84,05;4,781666667;9,960939936;9,960939936;158,1390601;158,1390601;0,276269795;-0,276269795;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,661381519;9,661381519;9,661381519;9,661381519;2,23E-05;2,23E-05;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:04;15,48034259;83,99125;15,48034259;83,99125;4,7805;9,98747226;9,98747226;157,9950277;157,9950277;-0,071624118;0,071624118;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,670125237;9,670125237;9,670125237;9,670125237;5,46E-05;5,46E-05;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:08;15,487743;84;15,487743;84;4,78;9,96858846;9,96858846;158,0314115;158,0314115;0,148513835;-0,148513835;FALSE;FALSE;0;FALSE;TRUE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,643345857;9,643345857;9,643345857;9,643345857;-0,000167102;-0,000167102;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:12;15,49353425;84,035;15,49353425;84,035;4,77925;9,987526436;9,987526436;158,0824736;158,0824736;-0,09769825;0,09769825;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,650542066;9,650542066;9,650542066;9,650542066;4,49E-05;4,49E-05;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:16;15,48604325;84,0225;15,48604325;84,0225;4,779;10,01469931;10,01469931;158,0303007;158,0303007;-0,446357976;0,446357976;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,674006357;9,674006357;9,674006357;9,674006357;0,000146416;0,000146416;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:20;15,46073063;83,92;15,46073063;83,92;4,779;10,0331683;10,0331683;157,8068317;157,8068317;-0,67771203;0,67771203;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,693032229;9,693032229;9,693032229;9,693032229;0,000118721;0,000118721;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:24;15,45113496;83,95125;15,45113496;83,95125;4,7795;10,10255045;10,10255045;157,7999496;157,7999496;-1,500854596;1,500854596;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,770351045;9,770351045;9,770351045;9,770351045;0,000482466;0,000482466;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:28;15,46195595;84,0375;15,46195595;84,0375;4,781;10,1138886;10,1138886;157,9611114;157,9611114;-1,570766963;1,570766963;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,804649484;9,804649484;9,804649484;9,804649484;0,000214021;0,000214021;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:32;15,48333388;84,05083333;15,48333388;84,05083333;4,781666667;10,01469181;10,01469181;158,0869749;158,0869749;-0,372992281;0,372992281;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,715347359;9,715347359;9,715347359;9,715347359;-0,000557241;-0,000557241;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:36;15,49400825;84,0375;15,49400825;84,0375;4,782;9,945152548;9,945152548;158,1298475;158,1298475;0,44377261;-0,44377261;FALSE;FALSE;0;FALSE;TRUE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,650766392;9,650766392;9,650766392;9,650766392;-0,000402982;-0,000402982;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:40;15,48860753;84,025;15,48860753;84,025;4,781;9,973967423;9,973967423;158,0760326;158,0760326;0,079864956;-0,079864956;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,664195272;9,664195272;9,664195272;9,664195272;8,38E-05;8,38E-05;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:44;15,49090119;84,0425;15,49090119;84,0425;4,78075;9,984374148;9,984374148;158,1006259;158,1006259;-0,048369861;0,048369861;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,670683399;9,670683399;9,670683399;9,670683399;4,05E-05;4,05E-05;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:48;15,49305542;84,02166667;15,49305542;84,02166667;4,78;9,964861775;9,964861775;158,0784716;158,0784716;0,176838087;-0,176838087;FALSE;FALSE;0;FALSE;TRUE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,639507611;9,639507611;9,639507611;9,639507611;-0,000194535;-0,000194535;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:52;15,48669165;84,03333333;15,48669165;84,03333333;4,779333333;10,01727171;10,01727171;158,049395;158,049395;-0,453037424;0,453037424;FALSE;TRUE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,681726722;9,681726722;9,681726722;9,681726722;0,000263445;0,000263445;0;1,084150476;FALSE;FALSE;100;100
10.12.19 15:56;15,4875906;84,02666667;15,4875906;84,02666667;4,779;10,01147119;10,01147119;158,0418621;158,0418621;-0,368488254;0,368488254;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,801;160,2575896;9,670744196;9,670744196;9,670744196;9,670744196;-6,85E-05;-6,85E-05;0;1,084150476;FALSE;FALSE;100;100
11.12.19 14:40;15,45065388;84,435;15,45065388;84,435;4,782;10,54997313;10,54997313;158,3200269;158,3200269;-4,877874281;4,877874281;FALSE;FALSE;0;TRUE;FALSE;-1;-1;TRUE;FALSE;0,0063;4,782;158,3200269;10,54997313;10,54997313;10,25641071;10,25641071;0,005553492;0,005553492;-3,98E-05;1,084110684;FALSE;FALSE;100;100
11.12.19 14:44;15,44376127;84,55333333;15,44376127;84,55333333;4,788666667;10,59830855;10,59830855;158,5083581;158,5083581;-4,185880761;4,185880761;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,70126696;10,70126696;10,70126696;10,70126696;0,00095562;0,00095562;-0,00095562;1,083155063;FALSE;FALSE;100;100
11.12.19 14:48;15,44825575;84,545;15,44825575;84,545;4,796666667;10,44486659;10,44486659;158,6451334;158,6451334;-2,779876362;2,779876362;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,671441;10,671441;10,671441;10,671441;-0,00018839;-0,00018839;0,00018839;1,083343454;FALSE;FALSE;100;100
11.12.19 14:52;15,45769367;84,605;15,45769367;84,605;4,804;10,3462396;10,3462396;158,8637604;158,8637604;-1,999312114;1,999312114;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,68630886;10,68630886;10,68630886;10,68630886;9,39E-05;9,39E-05;-9,39E-05;1,083249544;FALSE;FALSE;100;100
11.12.19 14:56;15,46345245;84,8189;15,46345245;84,8189;4,812;10,40876681;10,40876681;159,2290332;159,2290332;-2,218348027;2,218348027;FALSE;FALSE;0;TRUE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,87267038;10,87267038;10,87267038;10,87267038;0,001177119;0,001177119;-0,001177119;1,082072424;FALSE;FALSE;100;100
11.12.19 15:00;15,44952601;84,8075;15,44952601;84,8075;4,82;10,34078462;10,34078462;159,2742154;159,2742154;-1,720273223;1,720273223;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,92786661;10,92786661;10,92786661;10,92786661;0,000348637;0,000348637;-0,000348637;1,081723787;FALSE;FALSE;100;100
11.12.19 15:04;15,4426389;84,74166667;15,4426389;84,74166667;4,825666667;10,22063888;10,22063888;159,2626945;159,2626945;-0,995262515;0,995262515;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,89496745;10,89496745;10,89496745;10,89496745;-0,000207802;-0,000207802;0,000207802;1,081931589;FALSE;FALSE;100;100
11.12.19 15:08;15,44603705;84,775;15,44603705;84,775;4,8295;10,17836407;10,17836407;159,3716359;159,3716359;-0,733195989;0,733195989;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,91205083;10,91205083;10,91205083;10,91205083;0,000107904;0,000107904;-0,000107904;1,081823685;FALSE;FALSE;100;100
11.12.19 15:12;15,4672197;84,785;15,4672197;84,785;4,8315;10,05512802;10,05512802;159,514872;159,514872;-0,028369829;0,028369829;FALSE;FALSE;0;FALSE;FALSE;-1;-1;FALSE;FALSE;0;4,782;158,3200269;10,82075539;10,82075539;10,82075539;10,82075539;-0,000576651;-0,000576651;0,000576651;1,082400336;FALSE;FALSE;100;100
11.12.19 15:16;15,4598782;84,705;15,4598782;84,705;4,832;10,00286854;10,00286854;159,4071315;159,4071315;0,263143892;-0,263143892;FALSE;FALSE;0;FALSE;TRUE;0;0;TRUE;FALSE;0,0063;4,782;158,3200269;10,77586245;10,77586245;10,77586245;10,77586245;-0,000283558;-0,000283558;0,000243765;1,082644102;FALSE;FALSE;100;100
11.12.19 15:20;15,46271267;84,69166667;15,46271267;84,69166667;4,832;9,975839061;9,975839061;159,4074943;159,4074943;0,397926969;-0,397926969;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,74897469;10,74897469;10,74897469;10,74897469;-0,000169832;-0,000169832;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:24;15,4550855;84,65166667;15,4550855;84,65166667;4,831666667;9,977845226;9,977845226;159,3254881;159,3254881;0,364766382;-0,364766382;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,74544781;10,74544781;10,74544781;10,74544781;-2,23E-05;-2,23E-05;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:28;15,4540054;84,5725;15,4540054;84,5725;4,8305;9,921926915;9,921926915;159,2230731;159,2230731;0,664564581;-0,664564581;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,67144618;10,67144618;10,67144618;10,67144618;-0,000467418;-0,000467418;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:32;15,46890967;84,58;15,46890967;84,58;4,828666667;9,885791523;9,885791523;159,2742085;159,2742085;0,896901367;-0,896901367;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,60767397;10,60767397;10,60767397;10,60767397;-0,000402806;-0,000402806;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:36;15,46932795;84,5975;15,46932795;84,5975;4,827;9,927053985;9,927053985;159,267946;159,267946;0,682058426;-0,682058426;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,62317374;10,62317374;10,62317374;10,62317374;9,79E-05;9,79E-05;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:40;15,4589024;84,56;15,4589024;84,56;4,826;9,955337018;9,955337018;159,164663;159,164663;0,528389009;-0,528389009;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,63552872;10,63552872;10,63552872;10,63552872;7,80E-05;7,80E-05;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:44;15,4584145;84,59;15,4584145;84,59;4,8255;9,99542083;9,99542083;159,1845792;159,1845792;0,297719813;-0,297719813;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,66786186;10,66786186;10,66786186;10,66786186;0,000204226;0,000204226;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:48;15,48664468;84,62333333;15,48664468;84,62333333;4,824333333;9,910597166;9,910597166;159,3360695;159,3360695;0,779900194;-0,779900194;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,56619846;10,56619846;10,56619846;10,56619846;-0,000642139;-0,000642139;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:52;15,4963535;84,5825;15,4963535;84,5825;4,82225;9,855209335;9,855209335;159,3097907;159,3097907;1,076292193;-1,076292193;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,47893756;10,47893756;10,47893756;10,47893756;-0,000551168;-0,000551168;0;1,082644102;FALSE;FALSE;100;100
11.12.19 15:56;15,4963177;84,57666667;15,4963177;84,57666667;4,819;9,89991167;9,89991167;159,2534217;159,2534217;0,796179679;-0,796179679;FALSE;FALSE;0;FALSE;FALSE;0;0;FALSE;FALSE;0;4,782;158,3200269;10,47327543;10,47327543;10,47327543;10,47327543;-3,58E-05;-3,58E-05;0;1,082644102;FALSE;FALSE;100;100
12.12.19 14:44;15,59292;84,6;15,59292;84,6;4,817;9,48890436;9,48890436;159,7110956;159,7110956;2,82831724;-2,82831724;TRUE;FALSE;1;FALSE;FALSE;0;1;TRUE;FALSE;0,0063;4,817;159,7110956;9,48890436;9,48890436;10,03465656;10,03465656;-0,006163448;-0,006163448;-3,94E-05;1,082604655;TRUE;FALSE;101;100
